idOrder,OrderDate,Segmanto,VentaTotal
8993,28/07/2013,Corporate,151.29
12355,28/07/2013,Corporate,595.41
28898,28/07/2013,Corporate,254.32
2307,28/08/2012,Corporate,191.36
20455,28/08/2012,Corporate,461.93
15619,28/08/2013,Corporate,1567.26
6695,28/08/2014,Corporate,284.69
16706,28/08/2014,Corporate,9609.28
17508,28/08/2014,Corporate,88
43751,28/08/2014,Corporate,651.02
24644,28/09/2011,Corporate,8096.34
29286,28/09/2011,Corporate,14008.56
22054,28/09/2012,Corporate,223.36
25634,28/09/2012,Corporate,1231.29
57216,28/09/2012,Corporate,13030.68
56838,28/09/2013,Corporate,4443.12
11782,28/09/2014,Corporate,2037.81
55813,28/09/2014,Corporate,2757.69
32611,28/10/2011,Corporate,4518.24
31239,28/10/2012,Corporate,679.6
8391,28/10/2013,Corporate,1203.92
48709,28/10/2013,Corporate,42.84
1504,28/10/2014,Corporate,310.31
43682,28/10/2014,Corporate,2183.86
12007,28/11/2011,Corporate,154.98
25953,28/11/2011,Corporate,2659.76
52805,28/11/2013,Corporate,599.8
17377,28/12/2013,Corporate,108.42
34082,28/12/2013,Corporate,3500.24
57287,28/12/2013,Corporate,450.67
1345,28/12/2014,Corporate,2423.52
18918,28/12/2014,Corporate,6999.93
23395,28/12/2014,Corporate,1223.88
51556,28/12/2014,Corporate,35.7
5511,29/01/2012,Corporate,2230.36
39717,29/01/2012,Corporate,871.4
10209,29/01/2013,Corporate,888.52
31072,29/01/2013,Corporate,691.96
49477,29/01/2014,Corporate,68.76
56130,29/01/2014,Corporate,285.1
29282,29/01/2015,Corporate,25.92
24544,29/03/2011,Corporate,6336.8
44098,29/03/2012,Corporate,3.14
4804,29/03/2014,Corporate,441.74
31170,29/03/2014,Corporate,324.16
36418,29/03/2014,Corporate,205.59
45984,29/03/2014,Corporate,79.38
1059,29/04/2011,Corporate,1101
4166,29/04/2012,Corporate,134.9
6272,29/04/2012,Corporate,10203.16
16230,29/04/2012,Corporate,8725.93
20386,29/04/2012,Corporate,44.1
47942,29/04/2012,Corporate,19151.25
2144,29/05/2011,Corporate,7039.6
9478,29/05/2011,Corporate,704.64
42209,29/05/2012,Corporate,8901.4
51558,29/05/2012,Corporate,4235.75
24965,29/05/2013,Corporate,3751.44
22373,29/05/2014,Corporate,227.24
22466,29/05/2014,Corporate,6022.78
26979,29/05/2014,Corporate,8142.64
38501,29/06/2011,Corporate,71.28
5569,29/06/2012,Corporate,115.8
22497,29/06/2014,Corporate,3365.89
56486,29/07/2011,Corporate,65.78
58337,29/07/2011,Corporate,105.3
7335,29/07/2012,Corporate,4127.57
59878,29/07/2014,Corporate,358.58
18951,29/08/2013,Corporate,423.58
24743,29/08/2014,Corporate,13841.26
8551,29/09/2011,Corporate,406.57
9574,29/09/2013,Corporate,460
54279,29/09/2013,Corporate,10864.18
26310,29/09/2014,Corporate,191.97
44423,29/09/2014,Corporate,244.92
52678,29/09/2014,Corporate,62.94
59234,29/09/2014,Corporate,6511.04
33732,29/10/2011,Corporate,318.45
37281,29/10/2011,Corporate,524.75
9251,29/10/2012,Corporate,3419.62
23489,29/10/2014,Corporate,2015.16
33186,29/10/2014,Corporate,1583.76
52580,29/10/2014,Corporate,498.32
16771,29/11/2011,Corporate,1679.16
10563,29/11/2012,Corporate,11326.14
32998,29/11/2012,Corporate,1702.74
37829,29/11/2012,Corporate,244.72
45347,29/11/2012,Corporate,33409.39
59008,29/11/2012,Corporate,3547.83
24326,29/11/2013,Corporate,1708.53
57570,29/11/2014,Corporate,2637.06
7623,29/12/2011,Corporate,10616.53
19105,29/12/2011,Corporate,1689.63
37669,29/12/2012,Corporate,9943.13
48391,29/12/2012,Corporate,269.1
22657,29/12/2013,Corporate,9283.24
9861,29/12/2014,Corporate,749.18
38912,29/12/2014,Corporate,8729.82
41504,29/12/2014,Corporate,310.2
9957,30/01/2013,Corporate,70.68
19523,30/01/2014,Corporate,158.4
54501,30/01/2015,Corporate,3372.4
15718,30/03/2011,Corporate,1966.02
59047,30/03/2013,Corporate,392.44
36484,30/03/2014,Corporate,2705.59
14916,30/04/2011,Corporate,2015.84
39846,30/04/2011,Corporate,1379.52
51937,30/04/2011,Corporate,11490.18
34787,30/04/2012,Corporate,433.72
40612,30/04/2013,Corporate,19.89
49125,30/05/2011,Corporate,167.62
19206,30/05/2012,Corporate,914.56
38659,30/05/2012,Corporate,7972.48
44706,30/05/2012,Corporate,7684.62
20646,30/05/2013,Corporate,1475.59
40961,30/05/2013,Corporate,22.05
32642,30/05/2014,Corporate,1424
46787,30/05/2014,Corporate,917.12
44320,30/06/2011,Corporate,7552.37
55940,30/06/2011,Corporate,2928.42
14855,30/06/2012,Corporate,2629.87
28928,30/06/2012,Corporate,7489.26
18528,30/06/2013,Corporate,489.5
2691,30/06/2014,Corporate,3653.72
24643,30/06/2014,Corporate,2579.7
28742,30/06/2014,Corporate,3224.76
38279,30/06/2014,Corporate,7.59
52519,30/06/2014,Corporate,122.88
1895,30/07/2011,Corporate,32.4
50501,30/07/2011,Corporate,743.69
23363,30/07/2014,Corporate,225.86
25635,30/07/2014,Corporate,713.48
28515,30/08/2012,Corporate,1104.9
34338,30/08/2012,Corporate,1007.76
11270,30/08/2013,Corporate,129
29318,30/08/2013,Corporate,7184.6
4416,30/08/2014,Corporate,7635.08
17414,30/08/2014,Corporate,4262.49
23685,30/08/2014,Corporate,9475.54
28130,30/09/2011,Corporate,1869.85
43399,30/09/2011,Corporate,616.62
22151,30/09/2012,Corporate,971.25
33377,30/09/2013,Corporate,431.16
16352,30/09/2014,Corporate,103.68
18402,30/10/2011,Corporate,1463.87
12929,30/10/2012,Corporate,5238.22
14597,30/10/2012,Corporate,593.48
30372,30/10/2012,Corporate,12.22
32229,30/10/2012,Corporate,1234.24
11233,30/10/2013,Corporate,274.5
36679,30/10/2013,Corporate,1847.72
4354,30/11/2011,Corporate,44.28
26689,30/11/2011,Corporate,198.46
16518,30/11/2014,Corporate,3171.52
36998,30/11/2014,Corporate,816.52
22628,30/12/2011,Corporate,2878.5
52291,30/12/2011,Corporate,391.99
1888,30/12/2012,Corporate,1366.83
20741,30/12/2012,Corporate,1891.14
36548,30/12/2012,Corporate,39.84
19557,30/12/2013,Corporate,373.13
36416,31/01/2012,Corporate,417.6
614,31/01/2015,Corporate,3917.94
18368,31/01/2015,Corporate,7650.25
8868,31/03/2011,Corporate,356.06
19047,31/03/2011,Corporate,60.52
30336,31/03/2012,Corporate,5408.76
31780,31/03/2012,Corporate,730.66
8480,31/03/2013,Corporate,449.25
52964,31/05/2012,Corporate,6027.12
53668,31/05/2012,Corporate,98.82
11173,31/05/2014,Corporate,221.26
37124,31/05/2014,Corporate,23099.67
49351,31/05/2014,Corporate,107.46
55299,31/05/2014,Corporate,22.8
41476,31/07/2012,Corporate,89.28
38914,31/07/2014,Corporate,457.52
20135,31/08/2011,Corporate,9899.44
6337,31/10/2013,Corporate,3770.21
14439,31/10/2014,Corporate,1483.92
50565,31/10/2014,Corporate,730.14
38337,31/12/2012,Corporate,132.48
58855,31/12/2012,Corporate,66.12
50726,31/12/2013,Corporate,9130.83
51557,31/12/2013,Corporate,1765.84
15872,31/12/2014,Corporate,5794.9
26306,31/12/2014,Corporate,10978.77
52162,1/1/2014,Home Office,407.35
23585,1/1/2015,Home Office,188.32
48423,1/1/2015,Home Office,428.26
59492,1/1/2015,Home Office,162
26305,1/2/2013,Home Office,4526.43
35042,1/2/2013,Home Office,1172.54
48576,1/2/2015,Home Office,789.57
353,1/3/2013,Home Office,46.41
27011,1/3/2013,Home Office,54.7
29216,1/3/2015,Home Office,5706.87
3461,1/4/2012,Home Office,6691.18
21760,1/4/2013,Home Office,66.42
53795,1/4/2014,Home Office,4374.99
59204,1/5/2014,Home Office,664.5
48035,1/6/2011,Home Office,167.92
44358,1/6/2012,Home Office,5006.1
37380,1/6/2013,Home Office,1391.19
2311,1/7/2013,Home Office,1267.59
6755,1/7/2013,Home Office,142
134,1/7/2014,Home Office,1055.89
49349,1/8/2013,Home Office,1707.37
41216,1/9/2011,Home Office,8301.41
610,1/10/2013,Home Office,253.84
25633,1/10/2013,Home Office,5255.28
20390,1/11/2011,Home Office,1277.68
17410,1/11/2012,Home Office,710.2
51906,1/11/2013,Home Office,203.04
900,1/12/2011,Home Office,1188.42
30278,1/12/2011,Home Office,3299.5
42375,1/12/2012,Home Office,132.3
16582,1/12/2013,Home Office,8336.64
49760,1/12/2013,Home Office,2271.33
55968,1/12/2014,Home Office,72.8
36,2/1/2014,Home Office,3035.54
55206,2/1/2014,Home Office,36
19586,2/1/2015,Home Office,74.88
36355,2/2/2012,Home Office,375.22
49668,2/2/2012,Home Office,93.5
25350,2/2/2013,Home Office,2477.7
44390,2/2/2013,Home Office,3175.36
58755,2/2/2014,Home Office,53.8
12837,2/2/2015,Home Office,1175.36
3271,2/3/2014,Home Office,12074.22
5607,2/3/2014,Home Office,63.92
27015,2/3/2014,Home Office,1367.04
37543,2/3/2014,Home Office,219.3
25542,2/3/2015,Home Office,269.36
49344,2/3/2015,Home Office,1452.19
11302,2/5/2011,Home Office,909.7
22851,2/5/2011,Home Office,2486.66
4359,2/5/2012,Home Office,228.9
19813,2/5/2012,Home Office,1333.71
19812,2/6/2012,Home Office,1652.94
21604,2/6/2014,Home Office,2327.94
47041,2/6/2014,Home Office,162.05
13635,2/7/2011,Home Office,456.96
29408,2/7/2012,Home Office,5279.56
9952,2/7/2014,Home Office,7861.69
39457,2/8/2013,Home Office,4919.6
23911,2/8/2014,Home Office,3657.73
11527,2/9/2011,Home Office,4465.35
57827,2/9/2011,Home Office,2567.94
11876,2/9/2013,Home Office,5053.91
4103,2/9/2014,Home Office,34.98
47270,2/10/2012,Home Office,4342.93
13988,2/10/2014,Home Office,967.98
1985,2/11/2011,Home Office,17681.9
14055,2/11/2011,Home Office,466.83
45988,2/11/2011,Home Office,3912.14
28064,2/11/2012,Home Office,858.96
43588,2/11/2014,Home Office,3811.8
49056,2/12/2011,Home Office,578.03
35686,2/12/2012,Home Office,311.04
57984,2/12/2012,Home Office,12185.62
47236,2/12/2013,Home Office,70.97
21314,3/1/2012,Home Office,4378.6
38564,3/1/2012,Home Office,11443.06
33254,3/1/2014,Home Office,439.78
3586,3/2/2013,Home Office,847.1
28963,3/2/2014,Home Office,7621.63
54401,3/2/2014,Home Office,713.32
21505,3/2/2015,Home Office,854.94
290,3/3/2011,Home Office,183.36
59232,3/3/2011,Home Office,712.54
2277,3/3/2013,Home Office,920.59
17058,3/3/2013,Home Office,64.2
18595,3/4/2011,Home Office,605.34
30341,3/4/2011,Home Office,7168.86
48642,3/4/2012,Home Office,5444.92
24160,3/4/2013,Home Office,4223.56
31140,3/4/2013,Home Office,12.32
55075,3/4/2013,Home Office,545.58
34470,3/4/2014,Home Office,3130.38
11429,3/5/2012,Home Office,18873.3
47169,3/5/2012,Home Office,989.85
22433,3/5/2013,Home Office,923.56
48071,3/5/2013,Home Office,12.64
21478,3/5/2014,Home Office,1991.4
47042,3/5/2014,Home Office,1619.55
50564,3/5/2014,Home Office,11639.7
56967,3/5/2014,Home Office,1412.7
2754,3/6/2011,Home Office,1970.74
45377,3/6/2013,Home Office,97.76
8131,3/7/2012,Home Office,717.36
33925,3/7/2013,Home Office,1456.06
44871,3/7/2013,Home Office,88.56
40131,3/7/2014,Home Office,217.44
21447,3/8/2012,Home Office,164.7
29572,3/8/2012,Home Office,2717.64
53863,3/8/2012,Home Office,7431.3
37505,3/8/2013,Home Office,2440.92
1027,3/8/2014,Home Office,1348.62
9024,3/8/2014,Home Office,4143.82
27840,3/9/2011,Home Office,1207.84
30785,3/9/2011,Home Office,422.7
47713,3/9/2011,Home Office,3943.66
11682,3/9/2012,Home Office,99.9
21318,3/9/2012,Home Office,1508
17382,3/9/2013,Home Office,2519.8
24294,3/10/2011,Home Office,4823.28
39589,3/10/2011,Home Office,642.94
26244,3/10/2012,Home Office,135.36
29762,3/10/2012,Home Office,3188.55
56647,3/10/2013,Home Office,409.18
34660,3/11/2013,Home Office,3890.72
42274,3/11/2013,Home Office,2842.92
20066,3/11/2014,Home Office,530.42
49764,3/12/2012,Home Office,406.26
52292,3/12/2012,Home Office,2357.64
57478,3/12/2012,Home Office,67.68
28737,3/12/2013,Home Office,2394.33
46916,3/12/2013,Home Office,2285.6
51971,3/12/2013,Home Office,5282.82
28389,4/1/2012,Home Office,7513.4
44231,4/1/2012,Home Office,5327.68
28802,4/1/2013,Home Office,5238.43
32228,4/1/2013,Home Office,204.4
44738,4/2/2013,Home Office,71.4
38531,4/2/2014,Home Office,109.2
13729,4/3/2011,Home Office,863.91
54145,4/3/2012,Home Office,70.72
3687,4/4/2012,Home Office,82.25
21639,4/4/2013,Home Office,7806.44
41345,4/4/2014,Home Office,67.68
53955,4/5/2013,Home Office,5632.14
32902,4/5/2014,Home Office,1782.19
21600,4/6/2012,Home Office,172.38
39847,4/6/2012,Home Office,6430.84
38212,4/6/2013,Home Office,8252.22
57894,4/6/2014,Home Office,14388.58
18946,4/7/2012,Home Office,207.36
37314,4/7/2013,Home Office,205.17
51267,4/7/2014,Home Office,4645.08
5283,4/8/2011,Home Office,2897.77
35201,4/8/2012,Home Office,197.46
32706,4/9/2011,Home Office,1999.9
53312,4/9/2011,Home Office,8454.95
10784,4/9/2012,Home Office,217.86
15714,4/9/2013,Home Office,2471.5
19363,4/9/2013,Home Office,539.1
23235,4/9/2013,Home Office,17.28
12483,4/10/2012,Home Office,4900.24
14113,4/10/2013,Home Office,8274.86
999,4/11/2012,Home Office,572.58
25952,4/11/2012,Home Office,3299.5
9863,4/11/2013,Home Office,31.68
4581,4/11/2014,Home Office,2262
15781,4/11/2014,Home Office,796.92
57152,4/11/2014,Home Office,303.06
30150,4/12/2012,Home Office,467.1
54563,4/12/2012,Home Office,485.76
57475,4/12/2012,Home Office,1170.22
9057,5/1/2012,Home Office,151.8
37731,5/1/2012,Home Office,837.27
19143,5/1/2015,Home Office,2432.94
1444,5/2/2012,Home Office,41280.56
16032,5/2/2012,Home Office,442.4
36069,5/2/2012,Home Office,3131.52
50275,5/2/2012,Home Office,9890.98
25188,5/3/2013,Home Office,1719.8
16164,5/3/2014,Home Office,6015.2
38784,5/4/2013,Home Office,315
54692,5/5/2012,Home Office,3176.21
18688,5/5/2013,Home Office,20153.45
37188,5/5/2014,Home Office,119.52
44199,5/5/2014,Home Office,47.4
13959,5/6/2011,Home Office,306.77
25475,5/6/2011,Home Office,317.52
17287,5/6/2013,Home Office,15407.66
37988,5/6/2013,Home Office,192.72
40643,5/6/2013,Home Office,266.34
32099,5/7/2012,Home Office,503.48
54628,5/8/2012,Home Office,482.58
38948,5/8/2013,Home Office,9315.1
23809,5/8/2014,Home Office,90.79
34754,5/8/2014,Home Office,607.04
3649,5/9/2011,Home Office,145.92
27013,5/9/2011,Home Office,9533.92
42369,5/10/2012,Home Office,769.12
1540,5/10/2014,Home Office,86.4
33761,5/10/2014,Home Office,471.6
27843,5/11/2012,Home Office,127.14
19138,5/11/2013,Home Office,368.4
43363,5/11/2013,Home Office,12284.65
2560,5/11/2014,Home Office,785.58
30214,5/12/2011,Home Office,396.72
5697,5/12/2014,Home Office,349.99
50849,5/12/2014,Home Office,304.56
1191,6/1/2014,Home Office,3528
53188,6/1/2015,Home Office,654.28
24455,6/2/2012,Home Office,330.3
46528,6/2/2012,Home Office,3476.84
28581,6/2/2014,Home Office,204.2
40480,6/2/2014,Home Office,9322.62
58210,6/2/2015,Home Office,136.04
7909,6/3/2011,Home Office,123.54
9762,6/3/2011,Home Office,251.76
40354,6/3/2011,Home Office,1012.22
46050,6/3/2012,Home Office,7699.18
44198,6/3/2013,Home Office,734.65
52486,6/3/2013,Home Office,12339.77
31555,6/3/2014,Home Office,3830.77
44646,6/3/2014,Home Office,13135.56
21222,6/4/2011,Home Office,1118.62
1222,6/4/2012,Home Office,253.44
40100,6/4/2014,Home Office,939.06
2466,6/5/2011,Home Office,2688.25
5828,6/5/2011,Home Office,6219.78
20773,6/5/2011,Home Office,480.04
36452,6/6/2011,Home Office,707.52
197,6/6/2013,Home Office,298.54
27938,6/7/2011,Home Office,1239.2
24515,6/7/2012,Home Office,3319.77
31392,6/7/2012,Home Office,3603.28
1702,6/7/2013,Home Office,65.32
41857,6/7/2013,Home Office,434.25
2023,6/7/2014,Home Office,544.92
9409,6/7/2014,Home Office,1829.76
16257,6/7/2014,Home Office,95.68
5568,6/8/2013,Home Office,114.72
36354,6/8/2014,Home Office,4722.25
23844,6/9/2011,Home Office,2668.61
58727,6/9/2011,Home Office,529.6
30887,6/9/2012,Home Office,5103.56
23333,6/10/2011,Home Office,1881.68
25507,6/10/2011,Home Office,517.2
31426,6/10/2011,Home Office,5039.6
18598,6/10/2012,Home Office,5053.32
51714,6/11/2011,Home Office,190.74
51968,6/11/2011,Home Office,3697.57
31872,6/11/2012,Home Office,7634.62
8323,6/11/2013,Home Office,944.55
2147,6/11/2014,Home Office,614.7
41764,6/12/2011,Home Office,5130.24
14081,6/12/2012,Home Office,1377.33
20192,6/12/2012,Home Office,1581.65
18533,7/1/2012,Home Office,453.32
24931,7/1/2014,Home Office,150.66
51525,7/1/2014,Home Office,1958.6
8229,7/2/2012,Home Office,3808.98
54755,7/2/2012,Home Office,3255.12
59365,7/2/2012,Home Office,535.64
55042,7/2/2014,Home Office,4214.78
20450,7/2/2015,Home Office,6752.46
49730,7/3/2011,Home Office,1052.94
56293,7/3/2012,Home Office,1423.7
25028,7/3/2013,Home Office,940.86
25442,7/3/2014,Home Office,2228.96
14400,7/4/2011,Home Office,6576.07
17636,7/4/2011,Home Office,5.88
41988,7/4/2011,Home Office,5598.79
39110,7/4/2012,Home Office,2720.2
42500,7/4/2012,Home Office,1925.26
11719,7/4/2013,Home Office,2637.14
29767,7/4/2013,Home Office,4331.52
50567,7/4/2014,Home Office,1561.56
49154,7/5/2011,Home Office,1585.48
14147,7/5/2012,Home Office,596.6
46949,7/5/2012,Home Office,313.02
58720,7/5/2012,Home Office,2439.08
49600,7/5/2013,Home Office,1813.68
14530,7/6/2011,Home Office,7728.74
26918,7/6/2011,Home Office,77.44
35361,7/6/2011,Home Office,1067.38
5990,7/6/2012,Home Office,58.32
7553,7/7/2012,Home Office,1119.6
22529,7/7/2012,Home Office,1594.88
45766,7/7/2012,Home Office,6313.5
34791,7/7/2013,Home Office,1224.48
6785,7/7/2014,Home Office,177.66
8679,7/7/2014,Home Office,419.06
21796,7/7/2014,Home Office,5319.33
22272,7/7/2014,Home Office,6704.06
40036,7/8/2012,Home Office,659.9
24390,7/8/2014,Home Office,101.96
10305,7/9/2011,Home Office,60.96
36932,7/9/2011,Home Office,677.8
40902,7/9/2011,Home Office,177.5
5284,7/9/2013,Home Office,60.83
44995,7/10/2011,Home Office,1333.54
49666,7/10/2011,Home Office,261.28
10081,7/10/2012,Home Office,993.72
12485,7/10/2012,Home Office,5440.08
49638,7/10/2012,Home Office,186.49
11398,7/10/2014,Home Office,172.12
38913,7/11/2011,Home Office,222.18
39845,7/11/2011,Home Office,439.56
58241,7/11/2012,Home Office,607.68
47333,7/11/2013,Home Office,895.84
27974,7/12/2012,Home Office,2141.17
34246,7/12/2012,Home Office,2311.42
35077,7/12/2013,Home Office,85.26
26944,8/1/2012,Home Office,443.88
52737,8/1/2013,Home Office,107.52
6978,8/2/2013,Home Office,381.64
8097,8/2/2013,Home Office,7820.64
44452,8/2/2014,Home Office,324
59200,8/2/2014,Home Office,507.08
41634,8/2/2015,Home Office,408.21
49798,8/2/2015,Home Office,1723.32
52386,8/3/2011,Home Office,725.82
56645,8/3/2014,Home Office,16049.9
57698,8/3/2014,Home Office,4799.95
26945,8/4/2011,Home Office,211.12
15397,8/4/2012,Home Office,1509.38
39270,8/4/2013,Home Office,63.91
16866,8/4/2014,Home Office,2837.57
896,8/5/2012,Home Office,1246
28482,8/5/2012,Home Office,282.96
59809,8/5/2013,Home Office,636.08
5509,8/6/2011,Home Office,920.07
34432,8/6/2011,Home Office,786.01
26951,8/6/2012,Home Office,452.94
23940,8/6/2013,Home Office,1749.39
56550,8/6/2013,Home Office,2009.77
4738,8/6/2014,Home Office,9.42
55107,8/7/2012,Home Office,181.76
28035,8/7/2013,Home Office,360.81
58435,8/7/2014,Home Office,246.18
46499,8/8/2011,Home Office,145.93
27969,8/8/2012,Home Office,7051.4
9505,8/8/2014,Home Office,469.86
50144,8/8/2014,Home Office,4355.28
37447,8/9/2011,Home Office,133.63
13923,8/9/2014,Home Office,12996.58
26370,8/10/2013,Home Office,969.28
17666,8/11/2012,Home Office,218.78
35777,8/11/2012,Home Office,144.55
2823,8/11/2013,Home Office,5081.91
17568,8/12/2012,Home Office,510.88
47360,8/12/2012,Home Office,2249.75
481,8/12/2014,Home Office,5103.56
9509,8/12/2014,Home Office,13215.25
42722,8/12/2014,Home Office,1139.92
31873,9/1/2012,Home Office,13547.06
3141,9/1/2014,Home Office,566.7
10369,9/1/2014,Home Office,678.16
51109,9/1/2015,Home Office,112
8290,9/2/2012,Home Office,201.6
41765,9/2/2012,Home Office,204.18
11047,9/2/2013,Home Office,15081.39
12262,9/2/2014,Home Office,1429.2
21927,9/2/2014,Home Office,8072.54
22848,9/2/2014,Home Office,6047.62
47265,9/2/2014,Home Office,185.38
37063,9/2/2015,Home Office,883.5
23488,9/3/2011,Home Office,26524.52
5510,9/3/2012,Home Office,116.16
47171,9/3/2012,Home Office,7158.01
3488,9/3/2013,Home Office,4928.49
50945,9/3/2013,Home Office,971.73
25440,9/4/2011,Home Office,7791.3
21824,9/4/2013,Home Office,3366.26
29953,9/4/2013,Home Office,606.9
8709,9/5/2011,Home Office,3489.67
47909,9/5/2012,Home Office,1421.82
31523,9/5/2014,Home Office,276.22
49602,9/5/2014,Home Office,4680.38
31171,9/6/2011,Home Office,168.35
51652,9/6/2013,Home Office,5536.56
44615,9/7/2012,Home Office,35.72
30433,9/8/2012,Home Office,236.3
35047,9/8/2012,Home Office,146.01
59943,9/8/2012,Home Office,645.43
31169,9/8/2013,Home Office,245.82
868,9/8/2014,Home Office,2184.34
39686,9/8/2014,Home Office,3823.8
54977,9/9/2013,Home Office,417.6
23558,9/10/2013,Home Office,559.84
6720,9/11/2012,Home Office,4566.26
50756,9/11/2012,Home Office,514.51
37414,9/11/2013,Home Office,21488.22
56257,9/11/2013,Home Office,243.53
36743,9/11/2014,Home Office,22.77
50147,9/12/2011,Home Office,1656.62
10147,9/12/2012,Home Office,93.28
20868,9/12/2012,Home Office,1606.23
55136,9/12/2012,Home Office,144.42
22689,9/12/2013,Home Office,2645.76
34241,9/12/2014,Home Office,210.84
11652,10/1/2014,Home Office,1571.05
37223,10/1/2014,Home Office,9125.57
23847,10/1/2015,Home Office,1406.93
48803,10/1/2015,Home Office,194.37
5735,10/2/2012,Home Office,2809.8
52194,10/2/2013,Home Office,2074.76
10982,10/2/2015,Home Office,4254.92
26919,10/2/2015,Home Office,3767.16
51205,10/2/2015,Home Office,420.39
3073,10/3/2011,Home Office,49587.05
58053,10/3/2012,Home Office,280.56
52672,10/3/2013,Home Office,1913.71
7042,10/3/2014,Home Office,1504.52
59456,10/3/2014,Home Office,134.4
15300,10/4/2013,Home Office,221.76
23140,10/4/2014,Home Office,1899.42
58434,10/5/2011,Home Office,807.66
20453,10/5/2013,Home Office,1904.12
54081,10/5/2013,Home Office,56.96
2848,10/5/2014,Home Office,2523.77
22085,10/5/2014,Home Office,743.58
58914,10/6/2011,Home Office,116.88
19296,10/6/2012,Home Office,72.24
15236,10/6/2014,Home Office,722.13
36132,10/6/2014,Home Office,710.91
44386,10/6/2014,Home Office,1357.21
46566,10/6/2014,Home Office,1524.39
16641,10/7/2012,Home Office,1466.19
17446,10/8/2011,Home Office,125.1
45664,10/8/2014,Home Office,479.52
17797,10/9/2014,Home Office,1068.84
30403,10/9/2014,Home Office,4176.5
52288,10/10/2013,Home Office,1495.11
42400,10/10/2014,Home Office,1328.89
17959,10/11/2014,Home Office,4024.3
13920,10/12/2011,Home Office,1154.18
59591,10/12/2011,Home Office,3620.9
9860,10/12/2012,Home Office,313.04
43010,10/12/2014,Home Office,470.56
22819,11/1/2015,Home Office,2.52
42758,11/1/2015,Home Office,2461.44
49283,11/2/2012,Home Office,307
10242,11/2/2013,Home Office,735.36
59777,11/2/2013,Home Office,949.81
41956,11/2/2014,Home Office,450.26
46048,11/2/2015,Home Office,601.6
4193,11/3/2011,Home Office,134.24
30083,11/3/2011,Home Office,334.88
19654,11/3/2013,Home Office,375.52
14820,11/3/2014,Home Office,311.61
48704,11/3/2014,Home Office,1385.89
51424,11/3/2014,Home Office,209.46
20162,11/4/2011,Home Office,576.08
20577,11/4/2012,Home Office,585.9
44900,11/4/2012,Home Office,44.76
51111,11/4/2014,Home Office,65.99
13632,11/5/2011,Home Office,599.94
55779,11/5/2014,Home Office,4185.48
20519,11/6/2011,Home Office,111.93
27456,11/6/2011,Home Office,9516.06
29219,11/6/2011,Home Office,205.32
29284,11/6/2011,Home Office,8019.6
16643,11/6/2012,Home Office,755.16
52839,11/6/2012,Home Office,1425.99
6180,11/6/2013,Home Office,2903.56
15907,11/6/2013,Home Office,5592.32
49027,11/6/2013,Home Office,724.47
52423,11/6/2013,Home Office,2804.09
13894,11/6/2014,Home Office,1890.64
39908,11/7/2011,Home Office,804.77
45218,11/7/2011,Home Office,317.52
9857,11/7/2012,Home Office,7917.93
7106,11/7/2014,Home Office,6072.85
26756,11/7/2014,Home Office,1163.05
46211,11/8/2012,Home Office,1244.56
4070,11/8/2013,Home Office,626.56
43874,11/8/2014,Home Office,150.88
47621,11/9/2011,Home Office,227.2
55013,11/9/2013,Home Office,332.69
57572,11/9/2013,Home Office,218.16
1793,11/9/2014,Home Office,226.08
36833,11/9/2014,Home Office,167
21636,11/10/2011,Home Office,2353.61
48327,11/10/2011,Home Office,83.72
17958,11/10/2013,Home Office,1071.84
31620,11/10/2013,Home Office,1319.8
54630,11/10/2014,Home Office,71.28
43590,11/11/2011,Home Office,3077.76
44451,11/11/2013,Home Office,99.84
43332,11/11/2014,Home Office,1719.88
28002,11/12/2011,Home Office,45.55
32356,11/12/2014,Home Office,7668.42
5925,12/1/2014,Home Office,6207.87
49889,12/2/2015,Home Office,603.08
18561,12/3/2011,Home Office,37.17
40097,12/3/2011,Home Office,122.2
10247,12/3/2012,Home Office,339.3
20805,12/3/2013,Home Office,565.7
20704,12/4/2012,Home Office,15949.33
47329,12/4/2012,Home Office,102.78
21989,12/4/2013,Home Office,4518.28
27111,12/5/2011,Home Office,5500.51
20899,12/6/2012,Home Office,494.64
56001,12/6/2012,Home Office,110.16
17985,12/6/2013,Home Office,1493.42
26406,12/6/2013,Home Office,169.6
49062,12/6/2014,Home Office,98.34
59589,12/6/2014,Home Office,1624.5
44480,12/7/2012,Home Office,1374
8064,12/7/2013,Home Office,10735.12
10662,12/7/2013,Home Office,291.6
16454,12/7/2014,Home Office,85.2
46627,12/8/2011,Home Office,1599.6
20706,12/9/2011,Home Office,5616.18
23877,12/9/2011,Home Office,2396.04
47712,12/9/2012,Home Office,269
13764,12/9/2013,Home Office,132.68
21412,12/9/2013,Home Office,337.6
21925,12/9/2014,Home Office,232.53
46018,12/10/2011,Home Office,2820.07
56163,12/10/2011,Home Office,113.82
22117,12/10/2012,Home Office,583.44
2181,12/11/2013,Home Office,114.87
10278,12/11/2013,Home Office,1774.5
48101,12/11/2013,Home Office,91.36
19653,12/11/2014,Home Office,121.72
9926,12/12/2011,Home Office,144.25
7015,12/12/2012,Home Office,10157.64
34849,12/12/2012,Home Office,1374.02
57314,12/12/2012,Home Office,3070.42
5217,12/12/2013,Home Office,361.72
28641,12/12/2013,Home Office,274.56
