"","PeriodoAcad","IdAlumno","PrepaPrivada","Genero","PromedioAcum"
"42465",200713,"A35498",1,"F",86.714
"42466",200713,"A35499",1,"F",89.263
"42467",200713,"A35500",1,"F",80.363
"42468",200713,"A35501",1,"M",77.736
"42469",200713,"A35503",1,"M",74.333
"42470",200713,"A35504",1,"M",83.48
"42471",200713,"A35505",1,"M",71.5
"42472",200713,"A35507",1,"M",78.459
"42473",200713,"A35508",1,"M",76.926
"42474",200713,"A35509",1,"M",88
"42476",200713,"A35513",1,"M",72.243
"42477",200713,"A35515",1,"M",94.55
"42478",200713,"A35516",1,"M",88.837
"42480",200713,"A35520",1,"F",89.416
"42481",200713,"A35521",1,"M",89.918
"42482",200713,"A35523",1,"M",76.025
"42483",200713,"A35525",0,"M",71.437
"42484",200713,"A35527",1,"M",90.048
"42485",200713,"A35528",1,"M",88.416
"42486",200713,"A35529",1,"M",84.075
"42487",200713,"A35532",1,"F",78.918
"42488",200713,"A35533",1,"F",77.243
"42489",200713,"A35535",1,"M",82.447
"42490",200713,"A35537",0,"M",78.243
"42491",200713,"A35538",1,"M",72.025
"42492",200713,"A35539",1,"M",75.321
"42493",200713,"A35541",1,"F",87.843
"42494",200713,"A35542",1,"F",95.842
"42495",200713,"A35543",1,"M",86.102
"42496",200713,"A35544",1,"F",89.592
"42497",200713,"A35548",0,"M",87.116
"42498",200713,"A35550",1,"F",81.205
"42499",200713,"A35551",1,"M",85.225
"42500",200713,"A35556",1,"M",84.302
"42501",200713,"A35558",0,"M",64.968
"42502",200713,"A35559",0,"F",87.096
"42503",200713,"A35560",1,"F",77.444
"42504",200713,"A35561",1,"M",78.5
"42505",200713,"A35562",1,"F",89.157
"42506",200713,"A35563",1,"M",84.486
"42507",200713,"A35564",1,"M",78.136
"42508",200713,"A35565",1,"F",87.675
"42509",200713,"A35566",1,"F",83.115
"42510",200713,"A35567",0,"M",81.75
"42511",200713,"A35568",1,"M",96.029
"42512",200713,"A35572",0,"M",83.64
"42513",200713,"A35573",1,"F",84.236
"42514",200713,"A35574",1,"F",76.378
"42515",200713,"A35575",1,"M",83.256
"42516",200713,"A35576",1,"M",80.08
"42517",200713,"A35577",1,"M",73.958
"42518",200713,"A35579",1,"F",90.588
"42519",200713,"A35580",1,"M",85.894
"42520",200713,"A35581",1,"M",68.5
"42521",200713,"A35582",1,"M",75.333
"42522",200713,"A35583",1,"M",81.538
"42523",200713,"A35587",1,"M",76.558
"42524",200713,"A35588",1,"F",82.657
"42525",200713,"A35590",1,"F",75.303
"42526",200713,"A35591",1,"M",79.025
"42527",200713,"A35592",1,"M",86.542
"42528",200713,"A35594",1,"F",82.153
"42529",200713,"A35595",1,"F",83.025
"42531",200713,"A35597",1,"F",88.388
"42532",200713,"A35599",0,"F",81.98
"42533",200713,"A35600",1,"M",85.085
"42534",200713,"A35602",0,"M",78.733
"42535",200713,"A35604",1,"M",74.444
"42536",200713,"A35607",1,"F",77.137
"42537",200713,"A35608",1,"F",91.363
"42538",200713,"A35609",1,"F",90.214
"42541",200713,"A36599",1,"M",65.016
"42542",200713,"A36976",1,"F",70.891
"42543",200713,"A36997",1,"M",71.151
"42544",200713,"A37070",1,"M",72.586
"42545",200713,"A37126",1,"F",77.393
"42546",200713,"A37147",1,"M",61.362
"42548",200713,"A37329",1,"F",71.777
"42550",200713,"A37344",1,"M",70.853
"42552",200713,"A37453",1,"M",71.493
"42555",200713,"A37507",1,"M",79.107
"42557",200713,"A37550",1,"F",89.495
"42558",200713,"A37574",1,"F",77.5
"42559",200713,"A37600",1,"M",80.928
"42560",200713,"A37608",0,"M",79.128
"42561",200713,"A37617",1,"M",74.884
"42562",200713,"A37620",1,"M",70.84
"42563",200713,"A37622",0,"M",78.5
"42564",200713,"A37649",0,"M",75.025
"42565",200713,"A37652",1,"F",83.788
"42567",200713,"A37700",1,"M",78.142
"42568",200713,"A37703",1,"M",74.211
"42569",200713,"A37705",1,"M",82.37
"42571",200713,"A37726",1,"M",85.763
"42572",200713,"A37727",1,"F",75.071
"42573",200713,"A37731",1,"F",68.194
"42575",200713,"A37754",0,"M",60.772
"42576",200713,"A37755",1,"M",82.5
"42577",200713,"A37783",1,"M",81.836
"42579",200713,"A37794",1,"M",85.05
"42581",200713,"A37827",1,"F",78.161
"42582",200713,"A37833",0,"F",76.791
"42583",200713,"A37867",1,"F",71.794
"42584",200713,"A37873",1,"M",72.14
"42585",200713,"A37899",1,"M",74.786
"42586",200713,"A37901",1,"M",78.212
"42587",200713,"A37905",1,"M",78.888
"42589",200713,"A37929",1,"M",73.945
"42590",200713,"A37938",1,"F",83.568
"42592",200713,"A37977",1,"M",77.307
"42593",200713,"A37980",1,"M",79.234
"42594",200713,"A37986",1,"M",79.194
"42595",200713,"A37987",1,"M",82.462
"42596",200713,"A37996",1,"M",73.071
"42597",200713,"A37999",1,"M",86.878
"42598",200713,"A38000",1,"M",77.704
"42599",200713,"A38010",1,"F",81.265
"42600",200713,"A38012",1,"F",75.541
"42601",200713,"A38017",1,"M",85.484
"42602",200713,"A38022",1,"M",80.821
"42603",200713,"A38024",1,"F",81.303
"42604",200713,"A38030",1,"M",86.163
"42605",200713,"A38032",1,"M",80.731
"42606",200713,"A38035",1,"F",85.04
"42607",200713,"A38044",1,"M",86.111
"42608",200713,"A38046",0,"M",84.725
"42609",200713,"A38048",1,"M",80.151
"42610",200713,"A38050",0,"M",75.066
"42611",200713,"A38052",1,"M",85.185
"42612",200713,"A38054",1,"M",77.741
"42613",200713,"A38055",1,"M",79.179
"42614",200713,"A38057",1,"M",79.61
"42615",200713,"A38070",1,"M",91.963
"42616",200713,"A38073",1,"F",79.238
"42617",200713,"A38075",1,"M",79.296
"42618",200713,"A38076",1,"M",73.754
"42619",200713,"A38083",1,"F",85.37
"42620",200713,"A38088",1,"M",84.016
"42621",200713,"A38089",1,"M",77.949
"42622",200713,"A38090",1,"M",87.125
"42623",200713,"A38091",1,"F",91.727
"42624",200713,"A38092",1,"M",86.12
"42625",200713,"A38095",1,"M",81.632
"42626",200713,"A38100",1,"F",89.884
"42627",200713,"A38102",1,"F",80.428
"42628",200713,"A38109",1,"F",85.947
"42629",200713,"A38114",1,"F",87.56
"42630",200713,"A38116",1,"M",79
"42631",200713,"A38119",1,"M",85.915
"42632",200713,"A38120",1,"M",85.222
"42633",200713,"A38123",1,"F",72.257
"42634",200713,"A38124",1,"F",78.288
"42636",200713,"A38128",1,"F",84.234
"42637",200713,"A38129",1,"F",91.29
"42638",200713,"A38131",1,"F",84.587
"42639",200713,"A38133",1,"M",64.175
"42640",200713,"A38140",1,"F",82.096
"42641",200713,"A38144",1,"F",84.183
"42642",200713,"A38145",1,"M",67.146
"42643",200713,"A38157",1,"M",82.379
"42644",200713,"A38159",0,"M",80.047
"42645",200713,"A38163",1,"M",80.773
"42647",200713,"A38166",1,"F",75.436
"42648",200713,"A38171",1,"F",87
"42649",200713,"A38173",1,"F",86.061
"42650",200713,"A38174",1,"M",84.616
"42651",200713,"A38181",1,"M",72.584
"42652",200713,"A38184",1,"F",83.465
"42654",200713,"A38197",1,"F",84.587
"42655",200713,"A38198",1,"M",84.696
"42656",200713,"A38205",1,"M",77.203
"42657",200713,"A38208",1,"M",82.327
"42658",200713,"A38211",1,"F",81.924
"42659",200713,"A38215",1,"M",81.846
"42660",200713,"A38219",1,"M",74.617
"42661",200713,"A38247",1,"M",75.775
"42663",200713,"A38255",1,"F",80.516
"42664",200713,"A38256",1,"M",68.666
"42665",200713,"A38257",1,"F",72.239
"42666",200713,"A38263",1,"M",85.965
"42667",200713,"A38265",1,"F",80.114
"42668",200713,"A38267",1,"M",81.75
"42669",200713,"A38270",1,"M",82.827
"42670",200713,"A38271",1,"M",93.274
"42671",200713,"A38272",1,"M",86.827
"42672",200713,"A38274",1,"F",73.518
"42673",200713,"A38275",0,"M",76.166
"42674",200713,"A38276",0,"F",90.578
"42675",200713,"A38277",1,"M",74.268
"42676",200713,"A38279",1,"M",81.75
"42677",200713,"A38281",1,"F",68.419
"42678",200713,"A38287",1,"M",76.39
"42679",200713,"A38288",0,"M",73.377
"42680",200713,"A38289",1,"M",86.366
"42681",200713,"A38290",1,"M",81.625
"42682",200713,"A38298",1,"M",89.265
"42683",200713,"A38301",1,"F",93.981
"42684",200713,"A38306",1,"M",88.033
"42685",200713,"A38308",1,"M",76.098
"42688",200713,"A38318",1,"M",80.825
"42689",200713,"A38324",1,"M",74.985
"42690",200713,"A38326",1,"M",85.827
"42691",200713,"A38327",0,"F",76.089
"42692",200713,"A38328",1,"M",76.137
"42693",200713,"A38329",1,"F",81.255
"42694",200713,"A38331",1,"M",85.666
"42695",200713,"A38332",1,"F",90.649
"42696",200713,"A38333",1,"F",93.25
"42697",200713,"A38334",1,"F",88.729
"42698",200713,"A38335",1,"M",78.822
"42699",200713,"A38336",1,"M",90.078
"42700",200713,"A38338",1,"F",86.145
"42701",200713,"A38341",1,"F",95.963
"42702",200713,"A38342",0,"M",86.965
"42703",200713,"A38343",1,"M",95.566
"42704",200713,"A38347",1,"F",88.711
"42705",200713,"A38348",1,"F",85.625
"42706",200713,"A38349",0,"M",94.452
"42707",200713,"A38352",1,"M",87.387
"42708",200713,"A38354",1,"M",83.984
"42709",200713,"A38355",1,"M",82.278
"42710",200713,"A38356",1,"F",86.618
"42711",200713,"A38357",1,"F",82.232
"42712",200713,"A38358",1,"M",83.912
"42713",200713,"A38359",0,"M",72.021
"42714",200713,"A38361",1,"M",77
"42715",200713,"A38364",1,"M",84.566
"42716",200713,"A38366",1,"M",81.842
"42717",200713,"A38368",0,"F",91.068
"42718",200713,"A38370",1,"M",82.446
"42719",200713,"A38372",1,"M",89.91
"42720",200713,"A38373",1,"M",89.033
"42721",200713,"A38374",0,"M",81.38
"42722",200713,"A38375",1,"M",75.163
"42723",200713,"A38376",1,"F",81
"42724",200713,"A38377",1,"M",81.196
"42725",200713,"A38378",1,"F",91.781
"42727",200713,"A38380",1,"F",94.517
"42728",200713,"A38381",1,"F",90.701
"42729",200713,"A38383",1,"F",87.91
"42730",200713,"A38384",1,"M",91.763
"42731",200713,"A38385",1,"M",82.472
"42732",200713,"A38386",1,"M",83.174
"42733",200713,"A38387",1,"F",97.193
"42734",200713,"A38388",1,"F",91
"42735",200713,"A38389",1,"F",93.15
"42736",200713,"A38391",1,"M",86.177
"42737",200713,"A38392",0,"M",94.333
"42738",200713,"A38393",1,"M",83.694
"42739",200713,"A38394",1,"F",82.644
"42740",200713,"A38395",1,"M",92.016
"42741",200713,"A38396",1,"M",76.844
"42742",200713,"A38399",1,"M",76.425
"42743",200713,"A38400",1,"M",79.271
"42744",200713,"A38401",1,"M",78.281
"42745",200713,"A38402",1,"F",84.173
"42746",200713,"A38403",1,"F",88.687
"42747",200713,"A38406",1,"F",85
"42748",200713,"A38407",1,"F",97.102
"42749",200713,"A38408",1,"M",81.875
"42750",200713,"A38410",1,"F",89.236
"42751",200713,"A38411",1,"F",86.157
"42752",200713,"A38412",1,"F",87.981
"42753",200713,"A38413",1,"M",88.985
"42754",200713,"A38414",1,"F",85.696
"42755",200713,"A38416",1,"M",78.718
"42756",200713,"A38417",1,"F",77.703
"42757",200713,"A38418",1,"M",88.796
"42758",200713,"A38419",1,"M",85.589
"42759",200713,"A38420",1,"F",82.15
"42760",200713,"A38421",1,"M",82.733
"42761",200713,"A38424",1,"M",85.898
"42762",200713,"A38425",1,"M",81.442
"42763",200713,"A38426",1,"M",75.125
"42764",200713,"A38427",1,"F",88.887
"42765",200713,"A38429",1,"F",89.767
"42766",200713,"A38430",1,"F",86.537
"42767",200713,"A38431",1,"M",81.206
"42768",200713,"A38432",1,"F",82.709
"42769",200713,"A38433",1,"M",84.774
"42770",200713,"A38435",1,"M",84
"42771",200713,"A38437",0,"F",92.586
"42772",200713,"A38441",1,"F",86.735
"42773",200713,"A38442",1,"M",85.767
"42775",200713,"A38446",1,"M",86.826
"42776",200713,"A38447",1,"M",71.952
"42777",200713,"A38448",1,"M",86.322
"42778",200713,"A38449",1,"F",88.85
"42779",200713,"A38452",1,"M",86.839
"42780",200713,"A38453",1,"M",89.323
"42781",200713,"A38454",1,"F",96.018
"42782",200713,"A38455",1,"F",88.451
"42783",200713,"A38458",1,"M",85.035
"42784",200713,"A38459",1,"M",78.064
"42785",200713,"A38461",1,"F",82.761
"42786",200713,"A38463",1,"F",93.428
"42787",200713,"A38465",1,"M",89.428
"42788",200713,"A38467",1,"M",89.98
"42789",200713,"A38468",1,"M",78.677
"42790",200713,"A38469",1,"M",74.118
"42791",200713,"A38472",1,"F",83.982
"42792",200713,"A38473",1,"F",91.068
"42793",200713,"A38474",0,"M",74.415
"42794",200713,"A38475",1,"M",77.963
"42795",200713,"A38478",1,"F",83.962
"42796",200713,"A38480",1,"F",80.706
"42797",200713,"A38482",1,"F",86.368
"42799",200713,"A38487",1,"F",76.145
"42800",200713,"A38489",1,"F",88.169
"42801",200713,"A38491",1,"F",93.896
"42802",200713,"A38494",1,"M",75.905
"42803",200713,"A38495",1,"M",76.147
"42804",200713,"A38496",1,"M",82.365
"42805",200713,"A38498",1,"F",94.309
"42806",200713,"A38499",1,"M",89.122
"42807",200713,"A38500",1,"M",79.175
"42808",200713,"A38501",1,"F",83.5
"42809",200713,"A38502",1,"F",95.966
"42810",200713,"A38505",1,"M",74.304
"42811",200713,"A38506",1,"F",86.766
"42812",200713,"A38507",1,"M",83.589
"42813",200713,"A38509",1,"F",82.125
"42814",200713,"A38510",1,"M",77.597
"42815",200713,"A38511",0,"M",74.975
"42816",200713,"A38512",1,"M",73.723
"42817",200713,"A38513",1,"M",80.881
"42818",200713,"A38514",1,"M",66.562
"42819",200713,"A38515",1,"F",82.125
"42820",200713,"A38516",0,"M",81.181
"42821",200713,"A38517",1,"M",84.396
"42822",200713,"A38518",1,"M",84.35
"42823",200713,"A38520",1,"M",84.08
"42824",200713,"A38521",1,"M",71.878
"42825",200713,"A38522",0,"M",51.263
"42826",200713,"A38524",1,"M",78.191
"42827",200713,"A38526",1,"F",80.741
"42828",200713,"A38527",1,"M",80.596
"42829",200713,"A38528",1,"F",92.285
"42830",200713,"A38533",1,"F",92
"42831",200713,"A38534",0,"F",74.24
"42832",200713,"A38535",1,"F",90.596
"42833",200713,"A38536",1,"M",88.07
"42834",200713,"A38537",1,"M",82.7
"42835",200713,"A38538",1,"F",84.517
"42836",200713,"A38539",1,"M",92.35
"42837",200713,"A38543",1,"M",92.064
"42838",200713,"A38545",1,"M",78.482
"42840",200713,"A38551",1,"F",83.421
"42841",200713,"A38552",1,"M",85.327
"42842",200713,"A38553",1,"M",73.815
"42843",200713,"A38554",1,"F",85.232
"42844",200713,"A38555",1,"F",88.224
"42845",200713,"A38557",0,"F",83.594
"42846",200713,"A38559",1,"F",88.349
"42847",200713,"A38561",1,"M",87.929
"42848",200713,"A38562",1,"M",77.307
"42849",200713,"A38563",1,"F",91.303
"42850",200713,"A38564",1,"M",79.421
"42851",200713,"A38565",1,"F",95.609
"42852",200713,"A38566",1,"M",80.932
"42853",200713,"A38567",1,"M",81.877
"42854",200713,"A38568",1,"F",90.966
"42855",200713,"A38570",1,"M",69
"42856",200713,"A38572",1,"M",90.411
"42857",200713,"A38574",1,"F",80.586
"42858",200713,"A38575",1,"F",85.846
"42859",200713,"A38576",1,"M",67.7
"42860",200713,"A38578",1,"F",84.73
"42861",200713,"A38580",1,"F",91.8
"42862",200713,"A38581",1,"M",73.909
"42863",200713,"A38583",1,"F",83.333
"42864",200713,"A38584",1,"M",92.5
"42865",200713,"A38585",1,"M",80.4
"42866",200713,"A38586",1,"F",91.381
"42867",200713,"A38587",1,"M",89.351
"42868",200713,"A38588",1,"F",82.931
"42869",200713,"A38589",1,"F",82
"42870",200713,"A38591",1,"F",85.767
"42871",200713,"A38593",0,"M",85.016
"42872",200713,"A38595",1,"M",72.857
"42873",200713,"A38596",1,"M",75.492
"42874",200713,"A38597",1,"F",91.574
"42875",200713,"A38600",1,"F",79.484
"42876",200713,"A38601",0,"F",80.313
"42877",200713,"A38602",1,"F",90.677
"42878",200713,"A38603",0,"F",96.767
"42879",200713,"A38606",1,"F",79.108
"42880",200713,"A38607",1,"M",75.092
"42881",200713,"A38609",1,"M",90.81
"42882",200713,"A38610",0,"M",65.39
"42883",200713,"A38611",1,"F",76.938
"42884",200713,"A38613",1,"M",69.107
"42885",200713,"A38614",1,"F",83
"42886",200713,"A38618",1,"F",85.333
"42887",200713,"A38619",1,"M",90.153
"42888",200713,"A38620",1,"M",78.629
"42889",200713,"A38621",1,"F",73.029
"42890",200713,"A38622",1,"F",77.345
"42891",200713,"A38623",1,"F",89.326
"42892",200713,"A38624",1,"M",82.809
"42894",200713,"A38627",1,"M",84.327
"42895",200713,"A38628",1,"F",81.172
"42896",200713,"A38630",1,"F",94.308
"42897",200713,"A38631",1,"M",88.465
"42898",200713,"A38632",1,"F",85.5
"42899",200713,"A38633",0,"M",82.442
"42900",200713,"A38634",1,"M",83.913
"42902",200713,"A38637",0,"M",76.641
"42903",200713,"A38639",1,"M",91.75
"42904",200713,"A38640",1,"M",71.235
"42905",200713,"A38642",1,"F",82.255
"42906",200713,"A38645",1,"F",85.017
"42907",200713,"A38646",1,"M",79.327
"42908",200713,"A38648",1,"M",71.446
"42909",200713,"A38649",1,"M",86.875
"42910",200713,"A38651",1,"F",81.639
"42911",200713,"A38652",1,"F",92.982
"42912",200713,"A38653",1,"M",71.978
"42913",200713,"A38654",1,"F",75.886
"42914",200713,"A38655",1,"F",82.032
"42915",200713,"A38656",0,"M",86.813
"42916",200713,"A38658",1,"F",85.69
"42917",200713,"A38659",1,"M",72.173
"42918",200713,"A38660",1,"M",84.333
"42919",200713,"A38661",1,"M",76.613
"42920",200713,"A38662",1,"F",83.392
"42921",200713,"A38663",1,"F",90.456
"42922",200713,"A38664",1,"F",79.929
"42924",200713,"A38668",0,"F",83.586
"42925",200713,"A38669",1,"M",89.519
"42926",200713,"A38670",1,"F",82.828
"42927",200713,"A38671",1,"F",83.967
"42928",200713,"A38672",1,"F",81.353
"42929",200713,"A38676",1,"M",81.408
"42930",200713,"A38678",1,"F",94.76
"42931",200713,"A38680",1,"M",92.319
"42932",200713,"A38681",1,"F",89.458
"42933",200713,"A38682",1,"M",82.421
"42935",200713,"A38685",1,"M",85.795
"42936",200713,"A38686",1,"F",88
"42937",200713,"A38687",1,"M",81.4
"42938",200713,"A38688",1,"M",80.5
"42939",200713,"A38690",0,"M",80.88
"42940",200713,"A38691",1,"F",81.722
"42942",200713,"A38695",0,"F",77.936
"42943",200713,"A38696",1,"M",83.32
"42944",200713,"A38697",1,"F",91.145
"42945",200713,"A38699",1,"F",81.272
"42946",200713,"A38700",1,"F",78.18
"42947",200713,"A38703",1,"F",89.245
"42948",200713,"A38704",1,"M",90.014
"42950",200713,"A38707",1,"F",86.703
"42951",200713,"A38710",1,"F",79.113
"42952",200713,"A38712",0,"M",80.933
"42953",200713,"A38717",1,"F",90.45
"42954",200713,"A38719",1,"M",76.187
"42955",200713,"A38720",0,"M",78.308
"42956",200713,"A38726",1,"M",86.69
"42957",200713,"A38727",1,"M",94.611
"42958",200713,"A38728",1,"F",82
"42959",200713,"A38729",1,"M",84.7
"42960",200713,"A38731",1,"F",69.781
"42961",200713,"A38733",1,"F",78.057
"42962",200713,"A38734",1,"M",73.909
"42963",200713,"A38735",1,"M",86.187
"42964",200713,"A38738",1,"M",88.725
"42965",200713,"A38739",1,"F",95.2
"42966",200713,"A38740",1,"M",79.895
"42967",200713,"A38741",1,"M",88.576
"42968",200713,"A38742",1,"F",94.791
"42969",200713,"A38743",1,"M",91.69
"42970",200713,"A38744",1,"M",83.541
"42971",200713,"A38747",1,"F",82.946
"42972",200713,"A38748",1,"F",82.04
"42973",200713,"A38749",1,"M",70.823
"42974",200713,"A38750",0,"M",88.064
"42975",200713,"A38751",0,"F",95.04
"42976",200713,"A38752",1,"F",81.205
"42977",200713,"A38755",1,"F",96.8
"42978",200713,"A38756",1,"M",64.538
"42979",200713,"A38757",1,"F",70.914
"42980",200713,"A38758",1,"F",86.533
"42981",200713,"A38759",1,"M",94.35
"42982",200713,"A38760",1,"M",81.055
"42983",200713,"A38761",1,"M",75.552
"42984",200713,"A38764",1,"M",88.627
"42985",200713,"A38766",1,"F",82.288
"42986",200713,"A38768",1,"F",65.769
"42987",200713,"A38772",1,"M",83.528
"42988",200713,"A38773",1,"M",81.23
"42989",200713,"A38776",1,"M",81.711
"42991",200713,"A38778",1,"F",79.285
"42992",200713,"A38781",1,"M",79.043
"42993",200713,"A38785",1,"F",85.954
"42994",200713,"A38788",0,"F",84.688
"42995",200713,"A38790",1,"F",91.063
"42996",200713,"A38793",0,"M",82.34
"42997",200713,"A38797",0,"M",81.641
"42998",200713,"A38798",0,"F",81.431
"42999",200713,"A38799",1,"F",86.375
"43000",200713,"A38801",1,"F",80.228
"43001",200713,"A38802",1,"F",81.377
"43002",200713,"A38811",1,"M",84.12
"43003",200713,"A38812",1,"M",77.137
"43004",200713,"A38814",1,"M",81.115
"43005",200713,"A38815",1,"M",75.187
"43006",200713,"A38816",1,"F",89.469
"43007",200713,"A38819",1,"M",75.435
"43008",200713,"A38820",1,"F",93.478
"43009",200713,"A38821",1,"F",85.192
"43010",200713,"A38822",1,"F",90.45
"43011",200713,"A38824",1,"M",92.615
"43012",200713,"A38825",1,"M",82.86
"43013",200713,"A38826",1,"M",76.511
"43014",200713,"A38827",1,"M",68.39
"43015",200713,"A38828",1,"F",87.666
"43016",200713,"A38831",1,"F",84.377
"43017",200713,"A38835",1,"M",64.434
"43018",200713,"A38836",1,"M",90.644
"43019",200713,"A38838",0,"M",84.246
"43020",200713,"A38839",1,"M",86.375
"43021",200713,"A38840",1,"M",89.019
"43022",200713,"A38841",1,"F",86.428
"43023",200713,"A38842",1,"F",83.019
"43024",200713,"A38845",1,"F",86.882
"43025",200713,"A38847",1,"M",78.078
"43026",200713,"A38848",1,"M",75.54
"43027",200713,"A38850",0,"M",73.125
"43028",200713,"A38851",1,"F",88.319
"43029",200713,"A38852",1,"F",90.463
"43030",200713,"A38853",1,"F",87.36
"43031",200713,"A38854",1,"F",90.411
"43032",200713,"A38855",1,"M",91.666
"43033",200713,"A38856",1,"M",86.979
"43034",200713,"A38857",1,"M",90.411
"43035",200713,"A38858",0,"M",88.437
"43036",200713,"A38859",1,"M",84.054
"43037",200713,"A38860",1,"M",70.148
"43038",200713,"A38861",1,"F",91.134
"43039",200713,"A38864",0,"M",82.166
"43040",200713,"A38865",1,"F",87.583
"43041",200713,"A38866",1,"M",73.421
"43042",200713,"A38868",1,"F",85.88
"43043",200713,"A38869",1,"F",90.219
"43044",200713,"A38870",1,"M",83.692
"43045",200713,"A38871",1,"F",89.275
"43046",200713,"A38872",1,"F",88.836
"43047",200713,"A38876",1,"M",80.431
"43048",200713,"A38878",1,"M",67.75
"43049",200713,"A38881",1,"M",76.315
"43050",200713,"A38882",1,"M",81.295
"43051",200713,"A38884",1,"M",78.952
"43052",200713,"A38888",1,"F",82.291
"43053",200713,"A38889",1,"M",79.175
"43054",200713,"A38891",0,"M",76.26
"43055",200713,"A38894",0,"F",96.074
"43056",200713,"A38896",1,"F",90.25
"43057",200713,"A38897",1,"F",89.108
"43058",200713,"A38898",1,"F",79.765
"43059",200713,"A38899",1,"F",87.085
"43060",200713,"A38900",1,"F",92.452
"43061",200713,"A38903",1,"F",73.923
"43062",200713,"A38904",1,"F",77.854
"43063",200713,"A38906",1,"M",78.255
"43064",200713,"A38907",1,"M",79.538
"43065",200713,"A38908",1,"M",94.571
"43066",200713,"A38909",1,"M",76.019
"43067",200713,"A38911",1,"M",72.84
"43068",200713,"A38912",1,"F",88.837
"43069",200713,"A38914",1,"M",83.265
"43070",200713,"A38916",1,"M",75.351
"43071",200713,"A38917",1,"M",74.59
"43072",200713,"A38918",1,"F",88.5
"43073",200713,"A38919",1,"F",92.173
"43074",200713,"A38920",1,"F",74.513
"43075",200713,"A38922",1,"M",81.702
"43076",200713,"A38923",1,"F",82.775
"43077",200713,"A38925",0,"M",76.609
"43078",200713,"A38926",1,"M",77.386
"43079",200713,"A38927",1,"M",79.266
"43080",200713,"A38930",0,"M",81.509
"43081",200713,"A38931",1,"M",87.28
"43082",200713,"A38933",1,"M",89.344
"43083",200713,"A38934",1,"F",90.294
"43084",200713,"A38935",1,"F",86.952
"43085",200713,"A38936",1,"M",86.636
"43086",200713,"A38938",1,"M",94.979
"43087",200713,"A38942",1,"M",88.224
"43088",200713,"A38943",1,"M",79.886
"43089",200713,"A38945",1,"M",86.45
"43090",200713,"A38948",1,"F",86.792
"43091",200713,"A38949",1,"F",86.962
"43092",200713,"A38950",1,"F",91.647
"43093",200713,"A38951",1,"F",88.63
"43094",200713,"A38952",1,"M",82.673
"43095",200713,"A38956",1,"F",91
"43096",200713,"A38958",1,"F",90.125
"43097",200713,"A38959",1,"M",92.823
"43098",200713,"A38960",1,"M",69.054
"43099",200713,"A38961",1,"M",81.74
"43100",200713,"A38964",1,"M",83.48
"43101",200713,"A38966",1,"M",91.38
"43102",200713,"A38967",1,"M",86.354
"43103",200713,"A38968",1,"F",84.868
"43104",200713,"A38969",1,"F",95.723
"43105",200713,"A38970",1,"M",82.816
"43106",200713,"A38972",1,"M",86.06
"43107",200713,"A38975",1,"M",85.388
"43108",200713,"A38976",1,"M",77.361
"43109",200713,"A38978",1,"M",71
"43110",200713,"A38980",1,"M",76.549
"43111",200713,"A38981",1,"M",78.731
"43112",200713,"A38982",1,"M",82.204
"43113",200713,"A38983",1,"M",95.294
"43114",200713,"A38984",1,"M",90.973
"43115",200713,"A38985",1,"F",70.257
"43116",200713,"A38986",1,"F",80.576
"43117",200713,"A38987",1,"F",77.048
"43118",200713,"A38989",1,"M",86.018
"43119",200713,"A38990",1,"M",92.618
"43120",200713,"A38991",1,"M",63.562
"43121",200713,"A38993",1,"M",78.966
"43122",200713,"A38997",1,"M",77.148
"43123",200713,"A39000",1,"M",85.88
"43124",200713,"A39001",1,"M",73.85
"43125",200713,"A39002",1,"M",82.045
"43126",200713,"A39003",0,"M",78.666
"43128",200713,"A39008",1,"F",87.877
"43129",200713,"A39010",0,"M",79.816
"43130",200713,"A39011",1,"M",87.921
"43131",200713,"A39013",1,"M",78.905
"43132",200713,"A39015",1,"F",83.73
"43133",200713,"A39017",1,"M",85.9
"43134",200713,"A39021",1,"M",79.203
"43135",200713,"A39026",1,"F",88.955
"43136",200713,"A39029",1,"F",87.448
"43137",200713,"A39030",1,"F",94.363
"43138",200713,"A39033",1,"F",86.372
"43139",200713,"A39034",1,"M",81.321
"43140",200713,"A39037",1,"M",71.097
"43141",200713,"A39040",1,"F",86.34
"43142",200713,"A39041",1,"F",88.863
"43143",200713,"A39044",1,"F",70.95
"43144",200713,"A39046",1,"M",80.472
"43146",200713,"A39049",1,"M",81.888
"43148",200713,"A39051",1,"M",85.301
"43149",200713,"A39057",1,"M",71.937
"43150",200713,"A39058",1,"F",89.925
"43151",200713,"A39059",1,"M",78.315
"43152",200713,"A39060",1,"F",84.228
"43153",200713,"A39061",1,"F",87.82
"43154",200713,"A39065",1,"F",95.5
"43155",200713,"A39068",1,"F",87.155
"43156",200713,"A39069",1,"M",85.06
"43157",200713,"A39072",1,"F",82.02
"43158",200713,"A39073",1,"F",85.722
"43159",200713,"A39075",1,"F",88.711
"43160",200713,"A39076",1,"F",98.861
"43161",200713,"A39078",1,"M",82.75
"43162",200713,"A39079",1,"F",90.325
"43163",200713,"A39080",1,"F",87.901
"43164",200713,"A39082",0,"M",78.025
"43165",200713,"A39083",1,"F",92.533
"43166",200713,"A39084",1,"F",78.12
"43167",200713,"A39088",1,"F",82.76
"43169",200713,"A39098",1,"F",78.34
