"OrdarId","Year","Month","VentaTotal"
54081,"2013","05",56.96
54245,"2013","05",104.95
55271,"2013","05",1614.24
55361,"2013","05",329.5
55621,"2013","05",6613.16
55686,"2013","05",1259.68
56804,"2013","05",257.28
57029,"2013","05",84.78
57095,"2013","05",251.97
57479,"2013","05",138.75
58086,"2013","05",1884.69
58884,"2013","05",4006.86
59686,"2013","05",237.8
59809,"2013","05",636.08
322,"2014","05",3417.88
324,"2014","05",4499.75
384,"2014","05",7302.5
1764,"2014","05",58.38
1856,"2014","05",12424.65
1925,"2014","05",2852.6
2022,"2014","05",177.75
2240,"2014","05",321.63
2848,"2014","05",2523.77
2912,"2014","05",18354.8
3970,"2014","05",1383.46
3973,"2014","05",329.28
4230,"2014","05",3444.5
4515,"2014","05",846.79
4705,"2014","05",127.68
5473,"2014","05",367.08
6950,"2014","05",223.96
7174,"2014","05",137.3
7941,"2014","05",2764.5
8035,"2014","05",100.94
9794,"2014","05",142
9826,"2014","05",122.36
10439,"2014","05",1600.05
10567,"2014","05",1463.4
11045,"2014","05",699.3
11173,"2014","05",221.26
11202,"2014","05",347.28
11301,"2014","05",1159.42
12352,"2014","05",29.05
13991,"2014","05",2506.68
14784,"2014","05",1910.49
15044,"2014","05",1679.58
15104,"2014","05",110.86
15616,"2014","05",512.18
15782,"2014","05",2497.95
16390,"2014","05",87.84
16804,"2014","05",2783.16
17152,"2014","05",223.36
17571,"2014","05",1744.36
18112,"2014","05",83.85
18464,"2014","05",10750.16
19207,"2014","05",84.7
20194,"2014","05",202.4
20964,"2014","05",725.89
20995,"2014","05",5586.26
21223,"2014","05",716.14
21478,"2014","05",1991.4
21607,"2014","05",621.35
22085,"2014","05",743.58
22373,"2014","05",227.24
22466,"2014","05",6022.78
23584,"2014","05",2813.58
24546,"2014","05",76.86
24672,"2014","05",10579.62
24677,"2014","05",374
24707,"2014","05",1922.16
24865,"2014","05",169.74
25767,"2014","05",857.76
26535,"2014","05",131.34
26660,"2014","05",8.95
26979,"2014","05",8142.64
27392,"2014","05",5586.26
27490,"2014","05",571.32
29280,"2014","05",1072.94
29607,"2014","05",245.6
29831,"2014","05",1995.49
29921,"2014","05",3992.34
29926,"2014","05",18.72
30051,"2014","05",245.7
31523,"2014","05",276.22
31586,"2014","05",6100.59
32067,"2014","05",3401.73
32642,"2014","05",1424
32902,"2014","05",1782.19
33606,"2014","05",402.5
34279,"2014","05",1048.35
35173,"2014","05",8626.29
35814,"2014","05",320.98
35968,"2014","05",130.83
36512,"2014","05",10739.37
37124,"2014","05",23099.67
37188,"2014","05",119.52
37895,"2014","05",307.72
38853,"2014","05",857.87
39655,"2014","05",254.8
40611,"2014","05",1598.93
41056,"2014","05",139.92
41666,"2014","05",753.74
42243,"2014","05",1962.87
42437,"2014","05",19648.89
42471,"2014","05",44.85
43138,"2014","05",8188.08
43296,"2014","05",1680.18
44099,"2014","05",12592.22
44199,"2014","05",47.4
44261,"2014","05",21705.74
45317,"2014","05",2371.08
46023,"2014","05",1083
46404,"2014","05",2299.5
46631,"2014","05",890.76
46787,"2014","05",917.12
47042,"2014","05",1619.55
48322,"2014","05",41.16
49351,"2014","05",107.46
49510,"2014","05",41.28
49602,"2014","05",4680.38
49634,"2014","05",639.75
49953,"2014","05",520.92
50564,"2014","05",11639.7
51237,"2014","05",5355.74
51489,"2014","05",4725.88
51559,"2014","05",883.32
51620,"2014","05",161.76
51876,"2014","05",111.98
52645,"2014","05",774.05
52995,"2014","05",26.88
53156,"2014","05",194.11
53571,"2014","05",229.11
54534,"2014","05",117.6
55073,"2014","05",2639.6
55268,"2014","05",53.79
55299,"2014","05",22.8
55458,"2014","05",307.38
55462,"2014","05",5721.57
55651,"2014","05",2106.23
55779,"2014","05",4185.48
56358,"2014","05",5.89
56967,"2014","05",1412.7
58051,"2014","05",239.88
58917,"2014","05",13565.67
59204,"2014","05",664.5
59491,"2014","05",12662.73
59586,"2014","05",167
96,"2011","06",4661.63
994,"2011","06",136.04
1189,"2011","06",119.34
2722,"2011","06",1884.62
2754,"2011","06",1970.74
2756,"2011","06",1663.1
2817,"2011","06",5809.18
3777,"2011","06",247.38
3808,"2011","06",5.78
4514,"2011","06",3527.72
4674,"2011","06",3012.54
5509,"2011","06",920.07
5921,"2011","06",362.61
8259,"2011","06",2249.75
8295,"2011","06",1961.63
8422,"2011","06",6291.54
8646,"2011","06",25625.96
8994,"2011","06",1457.28
9635,"2011","06",1.88
9665,"2011","06",15440.52
9669,"2011","06",277.56
10277,"2011","06",2375.64
10851,"2011","06",1287.86
10978,"2011","06",548.82
11013,"2011","06",251.98
11174,"2011","06",3779.7
11553,"2011","06",4011.36
11712,"2011","06",38.52
12642,"2011","06",1140.72
12768,"2011","06",1461.32
13028,"2011","06",1382.16
13056,"2011","06",3332.34
13606,"2011","06",114.92
13765,"2011","06",1644.75
13959,"2011","06",306.77
14114,"2011","06",6797.03
14342,"2011","06",11436.86
14530,"2011","06",7728.74
17315,"2011","06",157.47
17669,"2011","06",1112.32
17795,"2011","06",11.33
18336,"2011","06",2.88
19367,"2011","06",119.6
19584,"2011","06",15300.84
19975,"2011","06",386.1
20519,"2011","06",111.93
20838,"2011","06",246.98
22371,"2011","06",59.04
22978,"2011","06",1704.92
23042,"2011","06",8383.8
23524,"2011","06",2667.72
24870,"2011","06",7774.28
25475,"2011","06",317.52
25927,"2011","06",1362.79
26918,"2011","06",77.44
27456,"2011","06",9516.06
27491,"2011","06",1416.98
28736,"2011","06",1065.74
28839,"2011","06",100.2
29127,"2011","06",30.24
29219,"2011","06",205.32
29284,"2011","06",8019.6
29380,"2011","06",159.64
30176,"2011","06",2385.6
30407,"2011","06",17186.79
31171,"2011","06",168.35
32999,"2011","06",1413.72
33220,"2011","06",4276.73
34432,"2011","06",786.01
34567,"2011","06",3257.64
35041,"2011","06",424.48
35361,"2011","06",1067.38
35813,"2011","06",7787.64
36452,"2011","06",707.52
36706,"2011","06",1322.34
36838,"2011","06",18.9
38501,"2011","06",71.28
39815,"2011","06",4987.57
40258,"2011","06",539.73
40544,"2011","06",2365.35
40997,"2011","06",8253.16
41474,"2011","06",3772.8
42242,"2011","06",4078.82
42599,"2011","06",9330.38
42693,"2011","06",1972.08
43269,"2011","06",4766.08
43330,"2011","06",2639.6
44225,"2011","06",1803.22
44320,"2011","06",7552.37
44448,"2011","06",951.44
44517,"2011","06",26.4
44772,"2011","06",55.99
44834,"2011","06",11427.27
45120,"2011","06",15637.83
46436,"2011","06",1655.54
48035,"2011","06",167.92
48135,"2011","06",4706.6
48257,"2011","06",205.65
48518,"2011","06",644.98
49511,"2011","06",129.15
50016,"2011","06",1289.85
50337,"2011","06",15403.7
50625,"2011","06",28.8
51047,"2011","06",1625.14
51943,"2011","06",422.65
53281,"2011","06",14239.2
53798,"2011","06",7323.44
54595,"2011","06",5620.38
54753,"2011","06",5615.64
55040,"2011","06",5857.88
55046,"2011","06",14.56
55459,"2011","06",114.2
55940,"2011","06",2928.42
56677,"2011","06",427.7
56807,"2011","06",42.98
58279,"2011","06",1344.64
58818,"2011","06",5475.58
58914,"2011","06",116.88
59745,"2011","06",18935.28
772,"2012","06",860.7
1058,"2012","06",587.97
1383,"2012","06",17882.84
2272,"2012","06",8291.4
3040,"2012","06",84.24
4774,"2012","06",131.92
5318,"2012","06",6877.67
5472,"2012","06",1963.2
5569,"2012","06",115.8
5990,"2012","06",58.32
6661,"2012","06",21899.5
7078,"2012","06",2541.19
7910,"2012","06",2664.86
7936,"2012","06",3093.6
9664,"2012","06",84.24
9895,"2012","06",52.65
11456,"2012","06",1580.1
11841,"2012","06",2968.86
11846,"2012","06",8170.96
11943,"2012","06",2056.67
12451,"2012","06",3723.42
12613,"2012","06",1903.88
12999,"2012","06",2958.33
13088,"2012","06",149.5
13347,"2012","06",91.2
14854,"2012","06",405.84
14855,"2012","06",2629.87
16643,"2012","06",755.16
16932,"2012","06",278.5
17090,"2012","06",7427.14
18465,"2012","06",775.8
18758,"2012","06",2046
19296,"2012","06",72.24
19559,"2012","06",4270.22
19812,"2012","06",1652.94
20899,"2012","06",494.64
21319,"2012","06",3422.31
21600,"2012","06",172.38
21889,"2012","06",1971.39
22022,"2012","06",1500.97
22627,"2012","06",9055.1
22629,"2012","06",369.9
22881,"2012","06",462.99
23232,"2012","06",883.68
23394,"2012","06",93.6
24581,"2012","06",36.4
26786,"2012","06",318.42
26951,"2012","06",452.94
27687,"2012","06",269.8
28007,"2012","06",572.84
28512,"2012","06",8083.25
28643,"2012","06",671.04
28928,"2012","06",7489.26
29121,"2012","06",3905.69
29478,"2012","06",314.85
29700,"2012","06",27.72
33857,"2012","06",126.72
34371,"2012","06",9182.52
35142,"2012","06",222.64
37318,"2012","06",1087.36
37443,"2012","06",5434.79
38117,"2012","06",439.6
38596,"2012","06",197
38630,"2012","06",2547.87
38850,"2012","06",11839.14
38944,"2012","06",26119.39
39847,"2012","06",6430.84
40068,"2012","06",8647.98
40164,"2012","06",183.84
40678,"2012","06",2825.76
44358,"2012","06",5006.1
45158,"2012","06",443.9
45409,"2012","06",4613.08
45412,"2012","06",719.8
45605,"2012","06",1488.2
46434,"2012","06",848.3
46624,"2012","06",167
47078,"2012","06",447.7
47175,"2012","06",72.8
47461,"2012","06",932.69
47524,"2012","06",544.16
49989,"2012","06",1805.82
52839,"2012","06",1425.99
53349,"2012","06",11223.08
54336,"2012","06",942
54917,"2012","06",5999.88
55203,"2012","06",1187.82
56001,"2012","06",110.16
56003,"2012","06",1962.74
56321,"2012","06",139.2
56992,"2012","06",309.8
57281,"2012","06",2500.5
57766,"2012","06",519.01
57889,"2012","06",818.61
58854,"2012","06",6194.2
197,"2013","06",298.54
513,"2013","06",4979.37
2208,"2013","06",24680.09
2947,"2013","06",51.84
3750,"2013","06",71.76
4769,"2013","06",118.08
5251,"2013","06",4407.62
6180,"2013","06",2903.56
6402,"2013","06",358.05
7680,"2013","06",1134.08
7812,"2013","06",4313.82
9216,"2013","06",6515.28
9286,"2013","06",129.48
9922,"2013","06",9168.79
10054,"2013","06",411.02
10308,"2013","06",7039.6
11648,"2013","06",587.83
11975,"2013","06",222.74
12323,"2013","06",514.32
13569,"2013","06",578.82
13634,"2013","06",1989.74
13795,"2013","06",2051.8
15780,"2013","06",71.82
15907,"2013","06",5592.32
16291,"2013","06",850.02
16674,"2013","06",15989.24
16710,"2013","06",6836.15
16802,"2013","06",2789.66
17252,"2013","06",16860.5
17287,"2013","06",15407.66
17860,"2013","06",124.32
17985,"2013","06",1493.42
18182,"2013","06",7396.53
18528,"2013","06",489.5
19424,"2013","06",1389.05
21063,"2013","06",7353.96
21444,"2013","06",35.7
21601,"2013","06",2272.8
21799,"2013","06",109.2
22375,"2013","06",815.71
22787,"2013","06",44.1
22850,"2013","06",109.92
23104,"2013","06",160.38
23301,"2013","06",41.86
23522,"2013","06",4752.81
23940,"2013","06",1749.39
24486,"2013","06",49
24646,"2013","06",781.3
25479,"2013","06",257.97
25697,"2013","06",389.16
25863,"2013","06",377.82
26406,"2013","06",169.6
26503,"2013","06",971.55
26791,"2013","06",508.05
28805,"2013","06",543.22
29510,"2013","06",5741.56
29539,"2013","06",234.72
29639,"2013","06",20.8
30626,"2013","06",228.39
30820,"2013","06",46.41
31271,"2013","06",33.48
33287,"2013","06",11922.68
33700,"2013","06",233.28
34694,"2013","06",49.28
35238,"2013","06",1781.73
35360,"2013","06",35.52
37380,"2013","06",1391.19
37826,"2013","06",305.1
37828,"2013","06",688.53
37988,"2013","06",192.72
38118,"2013","06",139.86
38212,"2013","06",8252.22
38305,"2013","06",3275.79
38311,"2013","06",1267.65
38370,"2013","06",157
38530,"2013","06",2568.65
39008,"2013","06",3443.72
39268,"2013","06",480.7
39492,"2013","06",7940.13
39527,"2013","06",199.52
40454,"2013","06",1332.14
40643,"2013","06",266.34
40770,"2013","06",215.27
40803,"2013","06",10617.9
41026,"2013","06",779.58
41157,"2013","06",4193.67
42727,"2013","06",5688.23
43013,"2013","06",4043.68
43398,"2013","06",1593.1
45025,"2013","06",74.88
45248,"2013","06",6421.78
45377,"2013","06",97.76
47367,"2013","06",48.74
48354,"2013","06",1387
49027,"2013","06",724.47
50083,"2013","06",13232.01
51652,"2013","06",5536.56
52261,"2013","06",10417.4
52293,"2013","06",25.92
52423,"2013","06",2804.09
52611,"2013","06",23.98
52929,"2013","06",864.28
53825,"2013","06",1729.44
55362,"2013","06",69.12
55715,"2013","06",147.84
56162,"2013","06",5429.4
56550,"2013","06",2009.77
58342,"2013","06",1639.2
58372,"2013","06",226.4
59271,"2013","06",729.94
194,"2014","06",375.56
832,"2014","06",45.36
1217,"2014","06",712
1221,"2014","06",9943.33
1344,"2014","06",3797.67
1826,"2014","06",24.9
2052,"2014","06",94.99
2691,"2014","06",3653.72
3205,"2014","06",3122.98
3845,"2014","06",3833.91
4738,"2014","06",9.42
4805,"2014","06",45.36
5028,"2014","06",77
5095,"2014","06",881.93
5767,"2014","06",2721.37
5986,"2014","06",7027.13
7458,"2014","06",1091.14
8005,"2014","06",828.96
8033,"2014","06",109.62
8390,"2014","06",743.52
8450,"2014","06",1348.88
8546,"2014","06",40.04
8609,"2014","06",83.96
12931,"2014","06",657.36
13633,"2014","06",4236.3
13892,"2014","06",1404.83
13894,"2014","06",1890.64
15142,"2014","06",320.88
15236,"2014","06",722.13
15329,"2014","06",1016.26
15687,"2014","06",3407.04
16193,"2014","06",1901.79
16711,"2014","06",3.42
17702,"2014","06",620.28
17986,"2014","06",89.44
18208,"2014","06",275.2
18373,"2014","06",7261.8
19044,"2014","06",5112.95
20615,"2014","06",138.04
21253,"2014","06",419.65
21573,"2014","06",374.51
21604,"2014","06",2327.94
21605,"2014","06",2440.8
21638,"2014","06",402.74
21856,"2014","06",255.07
21860,"2014","06",68.31
22183,"2014","06",175.2
22497,"2014","06",3365.89
22688,"2014","06",2639.6
23172,"2014","06",1253.85
24066,"2014","06",4529.4
24098,"2014","06",5270.52
24643,"2014","06",2579.7
25478,"2014","06",5755.53
25793,"2014","06",4211.73
25895,"2014","06",715.95
26912,"2014","06",4841.4
26982,"2014","06",2052.76
27939,"2014","06",53.44
28742,"2014","06",3224.76
28835,"2014","06",178.47
28868,"2014","06",194.4
28871,"2014","06",50.2
29411,"2014","06",16897.9
29861,"2014","06",33.88
30310,"2014","06",2645.79
30405,"2014","06",2806.86
32386,"2014","06",1938.02
33159,"2014","06",62.97
33284,"2014","06",466.83
33378,"2014","06",999.5
33605,"2014","06",147.84
33670,"2014","06",219.62
34086,"2014","06",2705.59
35040,"2014","06",479.6
35045,"2014","06",593.12
35104,"2014","06",388.91
36103,"2014","06",1667.75
36132,"2014","06",710.91
38279,"2014","06",7.59
38310,"2014","06",13.92
38498,"2014","06",3511.14
39143,"2014","06",6945.08
39300,"2014","06",36.54
39876,"2014","06",22661.2
40839,"2014","06",2759.77
42246,"2014","06",3124.6
43043,"2014","06",900.16
43364,"2014","06",503.79
44071,"2014","06",1433.61
44386,"2014","06",1357.21
44422,"2014","06",554.62
45315,"2014","06",1112.32
45476,"2014","06",1045.44
45575,"2014","06",3863.08
45635,"2014","06",2199
45698,"2014","06",7181.68
46337,"2014","06",59.84
46368,"2014","06",157.44
46566,"2014","06",1524.39
47041,"2014","06",162.05
48128,"2014","06",2499.95
48293,"2014","06",359.08
48673,"2014","06",551.16
48742,"2014","06",795.48
49062,"2014","06",98.34
50978,"2014","06",842.2
50982,"2014","06",86.25
51202,"2014","06",202.64
51872,"2014","06",9101.52
52007,"2014","06",10540.62
52164,"2014","06",1979.7
52225,"2014","06",1935.88
52518,"2014","06",167.6
52519,"2014","06",122.88
52999,"2014","06",433.7
53574,"2014","06",647.84
54183,"2014","06",2760.62
54370,"2014","06",4899.51
56161,"2014","06",1519.62
56418,"2014","06",1633.72
56453,"2014","06",2550.14
57638,"2014","06",8289.19
57767,"2014","06",3773.66
57894,"2014","06",14388.58
59395,"2014","06",960.8
59589,"2014","06",1624.5
59905,"2014","06",227.2
263,"2011","07",135
834,"2011","07",1739.85
962,"2011","07",7292.74
1314,"2011","07",37.08
1665,"2011","07",935.74
1824,"2011","07",10784.36
1829,"2011","07",133.44
1895,"2011","07",32.4
2725,"2011","07",2573.61
2853,"2011","07",4461.75
3553,"2011","07",20.58
3589,"2011","07",72.45
4389,"2011","07",10846.5
4647,"2011","07",3530.26
4839,"2011","07",155.52
5222,"2011","07",13978
5698,"2011","07",416.89
5760,"2011","07",5133.32
6310,"2011","07",218.43
6464,"2011","07",3882.13
6656,"2011","07",3642.7
6880,"2011","07",239.5
7364,"2011","07",254.7
7431,"2011","07",73.59
8132,"2011","07",525.54
8353,"2011","07",329.92
8930,"2011","07",139.86
9476,"2011","07",159.9
10048,"2011","07",3480.36
10146,"2011","07",650.37
10659,"2011","07",211.2
10663,"2011","07",104.4
11426,"2011","07",313.12
12516,"2011","07",2652.63
13218,"2011","07",609.22
13314,"2011","07",89.08
13635,"2011","07",456.96
13735,"2011","07",275.04
15815,"2011","07",612.3
16225,"2011","07",531
17313,"2011","07",128.52
17408,"2011","07",1000.99
18496,"2011","07",2118.11
19431,"2011","07",16.52
20261,"2011","07",2407.89
20614,"2011","07",3477.06
20903,"2011","07",403.92
21190,"2011","07",1006.32
21286,"2011","07",245.14
22342,"2011","07",272.87
22402,"2011","07",1300.09
22818,"2011","07",6928.62
23076,"2011","07",710
23170,"2011","07",4361.6
23205,"2011","07",7402.54
23360,"2011","07",470.1
24358,"2011","07",7545.96
24452,"2011","07",116.64
25445,"2011","07",1466.88
25472,"2011","07",199.2
25509,"2011","07",214.14
26758,"2011","07",3672.02
27460,"2011","07",1083.06
27938,"2011","07",1239.2
28069,"2011","07",28.54
28097,"2011","07",2386.5
29637,"2011","07",611.32
30759,"2011","07",58.68
30852,"2011","07",3359.65
31364,"2011","07",831.76
31810,"2011","07",334.88
32355,"2011","07",525.96
33317,"2011","07",972.1
33696,"2011","07",54.96
36131,"2011","07",1003.94
36224,"2011","07",1814.7
36358,"2011","07",1686.44
36609,"2011","07",39.84
38341,"2011","07",909.42
38503,"2011","07",7013.64
38726,"2011","07",91.52
38756,"2011","07",2837.57
39040,"2011","07",1469.6
39141,"2011","07",3837
39335,"2011","07",1038.6
39426,"2011","07",55.02
39460,"2011","07",2571.31
39908,"2011","07",804.77
40998,"2011","07",1441.27
41091,"2011","07",6978.56
41154,"2011","07",945.14
41253,"2011","07",1504.85
41793,"2011","07",1271.04
42631,"2011","07",2236.92
42949,"2011","07",836.51
42981,"2011","07",3587.96
43553,"2011","07",144.42
45218,"2011","07",317.52
45380,"2011","07",6947.42
46853,"2011","07",5653.78
48772,"2011","07",3667.84
49607,"2011","07",1235.94
49984,"2011","07",260.56
50374,"2011","07",3629.4
50501,"2011","07",743.69
50850,"2011","07",2351.06
51815,"2011","07",2865.57
51873,"2011","07",264.19
55525,"2011","07",300.97
55908,"2011","07",1883.2
55909,"2011","07",545.83
56197,"2011","07",10258.89
56486,"2011","07",65.78
57153,"2011","07",807.12
57666,"2011","07",2092.22
58147,"2011","07",450.18
58337,"2011","07",105.3
59072,"2011","07",5475.24
59207,"2011","07",11810.1
59363,"2011","07",160.32
59779,"2011","07",3419.4
1286,"2012","07",1442.14
2241,"2012","07",948.1
2341,"2012","07",167.62
2535,"2012","07",86.88
2656,"2012","07",1521.64
3012,"2012","07",113.98
3331,"2012","07",152.21
3456,"2012","07",5619.6
3621,"2012","07",78.12
3778,"2012","07",6828.86
3877,"2012","07",672.56
4004,"2012","07",1589.28
4195,"2012","07",255
4935,"2012","07",110.4
5703,"2012","07",356.12
6438,"2012","07",295.63
7335,"2012","07",4127.57
7429,"2012","07",1494.72
7553,"2012","07",1119.6
7904,"2012","07",296.1
8131,"2012","07",717.36
8384,"2012","07",5216.26
9089,"2012","07",1007.92
9249,"2012","07",6107.29
9254,"2012","07",117.84
9857,"2012","07",7917.93
10212,"2012","07",1291.68
10502,"2012","07",8965.02
10981,"2012","07",4233.93
11169,"2012","07",546.84
11877,"2012","07",943.49
11908,"2012","07",1404.9
12515,"2012","07",2015.84
12707,"2012","07",2119.6
12900,"2012","07",6142.52
13351,"2012","07",3599.8
13537,"2012","07",303.4
13540,"2012","07",2609.1
13731,"2012","07",44.8
14048,"2012","07",4672.24
14119,"2012","07",3175.66
14978,"2012","07",12522.44
15332,"2012","07",314.4
15778,"2012","07",35.82
16326,"2012","07",1684.41
16545,"2012","07",55.28
16641,"2012","07",1466.19
17859,"2012","07",192.36
18946,"2012","07",207.36
19840,"2012","07",10024.25
20033,"2012","07",2499.95
20132,"2012","07",8129.1
22020,"2012","07",498.76
22338,"2012","07",1048.56
22501,"2012","07",15.28
22529,"2012","07",1594.88
22880,"2012","07",22.1
24352,"2012","07",100.48
24356,"2012","07",12986.63
24515,"2012","07",3319.77
24902,"2012","07",222.74
25157,"2012","07",822.64
25830,"2012","07",188.38
27205,"2012","07",87.36
27776,"2012","07",204.18
28357,"2012","07",471.21
28455,"2012","07",1024.33
28995,"2012","07",958.14
29120,"2012","07",3252.72
29408,"2012","07",5279.56
30243,"2012","07",6849.47
31392,"2012","07",3603.28
31522,"2012","07",1402.38
31907,"2012","07",321.48
32099,"2012","07",503.48
32743,"2012","07",3381.62
34337,"2012","07",3572.28
34402,"2012","07",3111.89
34657,"2012","07",1425.08
35840,"2012","07",4390.27
35877,"2012","07",128.4
35940,"2012","07",135.36
36102,"2012","07",434.52
36772,"2012","07",13263.44
38372,"2012","07",1284.52
38657,"2012","07",1207.64
39265,"2012","07",201.16
40866,"2012","07",901.95
41350,"2012","07",419.19
41383,"2012","07",4207.08
41476,"2012","07",89.28
42691,"2012","07",3477.85
42912,"2012","07",45.4
43170,"2012","07",8892.7
43526,"2012","07",858.31
43904,"2012","07",4210.13
44229,"2012","07",188.76
44480,"2012","07",1374
44519,"2012","07",15614.9
44615,"2012","07",35.72
45632,"2012","07",417
45766,"2012","07",6313.5
46948,"2012","07",65.4
47012,"2012","07",594.65
47842,"2012","07",214
48294,"2012","07",3880.32
48832,"2012","07",4367.04
50087,"2012","07",55.93
50183,"2012","07",111.6
50278,"2012","07",2057.96
50594,"2012","07",3348.09
51073,"2012","07",3844.23
51488,"2012","07",1580.38
53572,"2012","07",188.53
54119,"2012","07",380.41
55107,"2012","07",181.76
56646,"2012","07",5165.59
56710,"2012","07",2441.95
57092,"2012","07",3218.71
57190,"2012","07",2596.8
57857,"2012","07",335.7
58150,"2012","07",51.84
58308,"2012","07",2667.02
58371,"2012","07",4144.42
58725,"2012","07",481.66
58913,"2012","07",149.04
59584,"2012","07",1359.8
59651,"2012","07",329.58
59906,"2012","07",291.52
225,"2013","07",153.76
512,"2013","07",2048.64
964,"2013","07",338.72
965,"2013","07",11801.16
995,"2013","07",1834.94
1317,"2013","07",867.12
1702,"2013","07",65.32
2311,"2013","07",1267.59
2978,"2013","07",18496.86
4132,"2013","07",14.4
4422,"2013","07",668.02
5696,"2013","07",2949.7
6566,"2013","07",713.58
6755,"2013","07",142
7585,"2013","07",713.66
7878,"2013","07",4692.39
8064,"2013","07",10735.12
8288,"2013","07",1315.16
8993,"2013","07",151.29
8995,"2013","07",4214.68
9921,"2013","07",360.41
10535,"2013","07",930.46
10662,"2013","07",291.6
10695,"2013","07",8033.61
12322,"2013","07",3320.28
12355,"2013","07",595.41
13730,"2013","07",3804.84
13953,"2013","07",362.88
14242,"2013","07",1075.55
14471,"2013","07",1092.76
14883,"2013","07",6908.77
14948,"2013","07",605.88
14951,"2013","07",2820.92
16128,"2013","07",2941.24
16450,"2013","07",71.76
17312,"2013","07",5412.75
18503,"2013","07",7808.57
19649,"2013","07",1503.86
20259,"2013","07",540.96
21414,"2013","07",8106.03
21477,"2013","07",449.85
21542,"2013","07",15357.87
23557,"2013","07",958.86
23617,"2013","07",226.2
24099,"2013","07",918.12
24679,"2013","07",33.39
24804,"2013","07",194.2
25280,"2013","07",368.67
25955,"2013","07",160.6
26887,"2013","07",1818.16
26976,"2013","07",3521.57
27364,"2013","07",1985.71
28035,"2013","07",360.81
28898,"2013","07",254.32
30657,"2013","07",437.24
30848,"2013","07",4526.73
31687,"2013","07",122.32
31751,"2013","07",442.37
31876,"2013","07",767.92
31973,"2013","07",516.08
32929,"2013","07",204.17
33665,"2013","07",12824.1
33925,"2013","07",1456.06
34215,"2013","07",32.04
34434,"2013","07",143.34
34791,"2013","07",1224.48
35584,"2013","07",145.65
35841,"2013","07",6275.22
36135,"2013","07",1187.67
37152,"2013","07",7414.77
37314,"2013","07",205.17
38403,"2013","07",141.12
38438,"2013","07",753.24
39586,"2013","07",3.52
39590,"2013","07",68.76
39745,"2013","07",927.92
39937,"2013","07",116.76
40327,"2013","07",309.06
40964,"2013","07",273.6
41539,"2013","07",2743.99
41794,"2013","07",1950.41
41857,"2013","07",434.25
41891,"2013","07",899.58
42214,"2013","07",743.56
42628,"2013","07",1397.8
42725,"2013","07",221.04
42918,"2013","07",1529.96
42979,"2013","07",2638.42
43267,"2013","07",1304.24
43397,"2013","07",2131.15
43686,"2013","07",1329.6
44007,"2013","07",299
44871,"2013","07",88.56
44960,"2013","07",321.12
45893,"2013","07",67.35
45958,"2013","07",16906.76
46117,"2013","07",1121.56
47553,"2013","07",26998.02
48161,"2013","07",7767.93
48486,"2013","07",272.16
48544,"2013","07",923.56
49346,"2013","07",361.76
49924,"2013","07",232.51
50306,"2013","07",2175.32
50533,"2013","07",2114.49
51938,"2013","07",629.95
52900,"2013","07",95.68
53127,"2013","07",5118.51
55520,"2013","07",515.57
55616,"2013","07",677.18
56387,"2013","07",182.8
56515,"2013","07",1101.78
56834,"2013","07",1995.18
57185,"2013","07",1381.52
57350,"2013","07",6440.74
57444,"2013","07",184.32
58407,"2013","07",1608.92
59971,"2013","07",1339.84
130,"2014","07",1226.4
134,"2014","07",1055.89
644,"2014","07",1604.9
1088,"2014","07",272.61
1701,"2014","07",2048.99
2023,"2014","07",544.92
3524,"2014","07",398.37
3650,"2014","07",5327.28
4069,"2014","07",261.1
5121,"2014","07",2519.55
6693,"2014","07",41.92
6785,"2014","07",177.66
7106,"2014","07",6072.85
7488,"2014","07",25.56
7841,"2014","07",1207.16
8130,"2014","07",61.95
8679,"2014","07",419.06
8833,"2014","07",3239.2
9312,"2014","07",1117.14
9409,"2014","07",1829.76
9952,"2014","07",7861.69
10470,"2014","07",5666.42
10688,"2014","07",580.58
11011,"2014","07",8530.14
11269,"2014","07",2841.95
12804,"2014","07",701.22
13282,"2014","07",782.16
13572,"2014","07",35.14
13670,"2014","07",99.63
14497,"2014","07",196.52
14851,"2014","07",5315.68
15399,"2014","07",9818.02
15524,"2014","07",153.36
16039,"2014","07",131.94
16257,"2014","07",95.68
16359,"2014","07",1426.43
16454,"2014","07",85.2
17216,"2014","07",2246.86
17447,"2014","07",796.74
17543,"2014","07",6316.52
17698,"2014","07",3955.41
17701,"2014","07",78.54
17862,"2014","07",86.07
18466,"2014","07",3180.53
18757,"2014","07",531.26
18917,"2014","07",29.12
20451,"2014","07",11244.93
20642,"2014","07",1118.22
21410,"2014","07",1974.08
21510,"2014","07",355.84
21763,"2014","07",1451.78
21796,"2014","07",5319.33
22272,"2014","07",6704.06
22563,"2014","07",246.4
22951,"2014","07",1583.76
23363,"2014","07",225.86
23681,"2014","07",4031.58
25348,"2014","07",733.69
25447,"2014","07",5899.24
25635,"2014","07",713.48
25733,"2014","07",598.08
26336,"2014","07",4396.32
26756,"2014","07",1163.05
27138,"2014","07",5572.01
27265,"2014","07",20973.65
28294,"2014","07",59.22
29218,"2014","07",4505.12
29221,"2014","07",313.24
30343,"2014","07",55861.8
30375,"2014","07",67.2
30784,"2014","07",1031.4
30886,"2014","07",5408.76
31393,"2014","07",193.84
32100,"2014","07",1188.42
